user,item,rating
387,3265,3.0
274,4304,3.5
260,4021,5.0
480,4852,3.0
322,1713,3.5
448,990,4.0
89,9062,4.5
68,7290,4.0
469,2847,3.0
298,5683,4.0
45,1158,4.0
432,4132,4.0
18,5663,2.5
381,6373,3.5
357,2035,4.0
336,5989,2.5
239,511,3.5
305,1939,5.0
125,8046,4.0
346,4676,4.5
140,1840,2.0
169,2371,4.5
282,2301,3.5
167,3190,4.5
608,3394,2.5
105,5584,4.0
55,1917,5.0
302,660,5.0
284,377,3.0
599,965,3.0
74,1437,5.0
606,4662,2.5
534,6613,3.5
318,6314,4.0
484,6694,3.5
414,7948,3.0
498,379,3.0
425,335,3.5
332,1549,3.5
554,790,4.0
610,3782,4.0
387,5450,3.5
492,653,3.0
160,1907,1.0
387,3350,3.5
599,5605,2.0
607,2256,3.0
200,44,4.0
561,7358,2.0
356,2031,3.5
590,1962,3.5
474,966,4.0
123,6913,4.0
309,3564,4.0
28,6370,2.0
62,505,4.0
28,3979,2.0
68,5370,3.0
143,6243,4.0
217,1370,3.0
17,951,4.0
279,521,2.0
414,1846,4.0
517,2995,3.5
509,528,3.0
166,660,4.5
453,1348,4.0
318,2103,3.5
246,6135,5.0
447,222,3.0
81,177,1.0
564,8989,3.5
514,2512,4.0
560,8082,3.5
599,1939,5.0
428,3881,1.5
62,2958,4.5
594,4351,5.0
360,1238,2.0
345,915,5.0
221,943,4.5
156,334,3.5
301,3850,4.0
42,460,3.0
391,1363,3.0
276,1,4.0
50,9243,1.0
537,7595,3.5
140,297,2.0
249,5251,4.0
80,7702,4.0
312,1451,2.0
177,6933,3.5
514,1667,4.0
603,1702,5.0
26,396,4.0
76,7157,4.5
600,2100,2.0
583,258,4.0
90,1109,2.0
318,6926,4.5
506,36,5.0
124,2655,4.0
83,4608,0.5
428,507,2.0
279,794,5.0
244,2805,3.0
6,296,5.0
600,5113,3.5
158,1571,3.5
156,2073,3.0
608,2805,4.0
313,2928,3.0
288,2142,4.0
553,5870,5.0
219,510,3.5
561,7399,3.5
307,4882,3.0
282,6066,4.0
480,3466,1.0
362,9335,4.0
238,3147,4.0
70,2509,5.0
197,1939,5.0
187,521,4.5
66,508,4.0
220,4957,3.5
275,2678,5.0
312,859,4.0
610,2887,4.0
137,705,5.0
210,7196,5.0
292,3828,3.0
68,2390,3.5
448,2710,4.5
75,4683,4.0
381,6175,4.0
325,2178,4.0
248,276,3.5
259,1154,3.0
156,1002,3.0
453,2825,5.0
274,5737,2.0
137,521,4.5
413,2031,3.0
140,2502,3.0
78,508,4.5
567,8907,0.5
149,288,1.0
123,6593,4.0
509,5254,4.0
384,258,5.0
295,47,5.0
103,824,5.0
474,2740,3.5
462,5390,4.0
263,2159,4.0
467,1730,5.0
249,7160,3.5
525,5348,3.5
448,1783,2.0
298,2993,3.0
432,225,3.5
560,6012,3.0
474,4763,3.0
380,8409,3.0
509,4203,2.5
156,505,2.0
219,5361,3.0
182,586,4.5
305,6630,3.0
522,6406,4.0
239,3869,4.0
448,1670,3.0
599,2157,3.5
288,6078,2.5
387,5468,3.5
64,2349,4.0
534,8669,3.5
42,2232,4.0
480,646,2.5
453,507,5.0
111,8479,4.0
139,3457,2.5
202,2632,4.0
19,2286,3.0
170,334,3.0
462,1753,4.0
599,5861,2.5
140,2215,4.0
105,2803,3.5
234,2551,4.0
30,7002,5.0
474,3164,4.0
480,969,5.0
282,922,5.0
427,3742,2.0
403,6830,3.0
553,4154,5.0
254,5151,4.5
380,3359,5.0
166,1267,5.0
541,478,3.0
462,3853,2.5
105,8355,4.5
432,7419,4.0
64,2285,3.5
288,2709,4.0
232,4132,4.0
274,552,3.0
438,32,4.0
510,5256,3.0
249,6316,3.5
121,413,3.0
606,5734,3.0
606,948,3.5
452,974,5.0
160,1439,1.0
100,2447,4.0
448,2714,3.0
474,192,3.5
474,2398,4.0
599,2044,2.0
514,2184,2.0
6,181,4.0
232,3017,3.0
469,2193,4.0
500,2354,5.0
474,1672,2.0
66,2014,4.5
531,10,4.0
436,476,3.0
474,5118,4.0
21,5857,4.5
18,8458,4.5
523,9446,5.0
408,6260,5.0
7,6352,3.0
33,343,4.0
453,399,5.0
593,98,3.0
580,4910,3.5
239,899,4.5
512,413,4.0
368,996,3.0
477,2440,4.0
169,1727,4.5
240,429,3.0
469,1778,3.0
298,5940,3.0
105,5251,3.5
288,1571,3.0
249,9417,4.5
169,2433,4.5
357,4701,3.0
489,1475,3.0
408,7871,2.0
29,143,3.0
417,6564,5.0
122,5778,5.0
91,4870,2.5
594,3038,5.0
160,920,3.0
233,623,2.0
469,2861,4.0
405,910,3.5
567,8669,2.0
376,217,3.5
477,3466,4.0
219,1827,1.0
411,547,5.0
160,2941,4.5
387,3499,3.0
381,6569,4.0
288,484,4.0
18,6660,4.0
605,4071,3.5
448,7052,3.0
318,6430,3.0
290,2013,4.0
20,3786,4.0
42,1486,4.0
339,8006,3.5
290,2512,4.0
391,3580,5.0
140,85,2.5
448,432,3.0
594,915,4.0
610,7264,3.0
474,4210,1.5
169,4516,3.0
387,4021,4.0
448,5835,4.0
534,44,4.0
158,6956,4.0
599,8824,3.5
212,8496,2.0
380,785,4.0
414,3363,3.0
331,4423,2.0
474,5741,4.0
599,1084,4.0
275,315,3.0
586,1755,5.0
427,3782,4.5
574,278,5.0
153,660,1.0
483,6521,4.0
551,7603,4.0
438,4110,2.5
285,951,5.0
232,6588,3.0
105,1336,4.0
590,4386,4.0
199,3491,3.0
32,1119,4.0
298,3914,1.5
600,5440,3.5
82,2709,3.5
64,2190,4.5
177,6969,4.0
495,4605,4.5
517,6597,1.0
298,1298,5.0
474,6364,3.5
111,3466,3.0
555,1748,3.0
168,903,5.0
459,225,4.0
294,2294,2.0
430,2806,3.0
489,6461,3.0
474,4821,3.5
352,2029,2.0
387,44,4.5
572,1076,4.0
117,255,3.0
573,6730,4.5
457,1961,3.0
98,6569,5.0
438,4222,4.0
599,6683,2.5
562,2190,4.0
517,1593,3.0
448,3203,5.0
45,2459,4.0
265,230,3.0
599,3122,2.0
159,2145,4.0
187,6045,3.0
211,7074,2.5
458,513,5.0
66,984,4.0
186,1023,5.0
117,444,3.0
438,2392,3.5
447,315,4.0
68,798,2.5
380,6470,2.0
313,1035,3.0
414,4330,4.0
597,945,5.0
288,4154,3.5
123,1734,4.5
428,4355,2.0
42,534,2.0
5,218,3.0
606,1769,3.5
489,3645,1.5
509,4418,3.0
330,964,4.5
211,7379,4.5
601,6226,3.5
328,7062,4.0
466,6910,5.0
477,560,0.5
483,3985,4.5
169,3153,4.0
590,298,3.0
9,2790,3.0
445,4792,5.0
514,9145,4.0
356,1727,3.5
368,2765,3.0
111,8609,4.5
191,246,4.0
380,6541,5.0
599,2403,2.0
500,916,4.0
522,1939,4.0
448,8450,3.0
305,7110,4.0
438,2903,3.5
554,1607,1.0
480,5835,4.0
512,32,5.0
111,8774,2.5
24,3186,3.5
232,4224,4.0
217,1132,3.0
483,7731,3.5
480,2736,5.0
91,1713,1.0
6,98,5.0
313,836,2.0
139,3645,3.0
18,5340,3.5
177,3636,4.0
387,930,5.0
199,828,4.0
63,3828,2.5
352,3190,3.0
322,2020,4.0
166,2195,3.5
514,3669,3.0
80,1704,4.0
448,8729,3.0
177,2904,3.0
405,1295,3.0
365,9236,3.5
132,6283,3.5
605,1603,3.0
80,6481,4.0
418,2195,4.5
599,1680,1.5
274,7035,4.0
74,1036,4.0
523,4901,5.0
414,3393,2.0
124,98,3.5
483,2483,4.0
28,6591,3.5
610,1291,3.0
188,2145,3.0
110,692,4.0
599,1369,3.0
414,4461,3.5
438,1044,5.0
560,5252,3.0
82,1052,1.0
610,8433,3.5
483,6869,4.5
226,5246,3.5
423,820,2.0
226,1067,3.5
188,968,3.0
584,416,4.0
78,521,2.0
480,2049,4.0
84,699,3.0
282,2190,4.0
73,6204,4.0
280,323,4.5
482,3835,4.0
215,898,4.5
68,6718,4.0
68,2856,3.5
288,3066,3.0
597,254,4.0
526,8288,4.0
480,505,4.0
561,3936,4.5
7,510,3.0
321,198,3.0
560,2031,2.5
21,7880,3.0
100,4355,4.0
462,6582,4.0
182,2251,4.0
368,856,4.0
246,3084,5.0
517,7749,4.0
514,6444,5.0
297,1220,2.0
68,1236,4.0
88,896,5.0
434,44,4.0
29,7399,4.0
140,2513,4.5
132,4708,3.0
438,2487,4.0
177,2020,3.5
68,7576,4.5
356,2395,3.5
62,9675,3.5
328,8422,3.5
318,9416,4.0
125,7336,3.5
577,338,4.0
610,6806,4.5
545,1391,4.0
522,1883,4.5
66,2145,5.0
380,3850,4.0
190,3899,3.0
525,323,4.0
453,627,3.0
139,5364,3.5
167,1444,4.5
438,4507,3.0
239,1124,4.0
578,526,3.0
129,3190,3.5
274,7291,3.0
357,6923,5.0
606,1252,2.0
414,2694,2.0
177,6920,3.5
182,1374,4.0
608,4240,3.5
64,93,3.0
440,3225,4.0
474,2767,3.5
186,1243,4.0
313,3581,5.0
585,2225,5.0
288,6315,3.5
245,600,3.0
608,798,3.0
4,982,5.0
411,315,5.0
534,8550,4.0
33,191,4.0
68,3952,4.0
474,3838,3.0
452,2217,4.0
61,255,4.5
480,308,3.0
380,854,4.0
327,1743,3.5
274,790,3.5
177,791,3.5
330,475,2.0
103,970,4.0
361,1404,3.5
590,3873,2.0
491,7588,3.5
298,969,3.5
414,2408,4.0
606,2381,4.0
480,2467,4.5
448,8183,3.0
610,8555,4.0
300,2078,3.5
599,4756,3.0
452,969,4.0
514,7027,4.0
249,3642,3.5
448,3430,3.5
381,1154,3.0
313,2325,4.0
606,4099,3.0
462,2398,4.5
149,146,2.0
432,1349,5.0
18,7953,4.0
222,2888,4.0
474,2064,3.0
459,6315,5.0
288,707,5.0
414,3014,3.0
33,1229,4.0
318,6896,3.5
279,2145,3.5
517,695,4.0
599,8587,2.5
199,3255,5.0
587,506,5.0
560,5896,3.5
93,489,4.0
221,741,4.5
448,8402,1.5
580,856,4.0
474,949,4.0
462,4970,4.0
310,4641,4.0
459,8005,4.5
411,396,4.0
448,9244,3.0
332,5870,4.5
414,3018,1.0
474,4349,2.5
270,608,3.0
119,5762,4.0
509,4619,3.0
474,2308,3.0
47,8456,5.0
474,5258,3.5
540,1085,3.5
451,334,3.0
599,8902,3.5
216,2409,4.0
474,1882,3.5
436,298,3.0
246,2225,4.0
50,619,2.5
62,4192,3.5
249,4292,4.0
156,1727,4.0
298,1940,2.5
38,505,3.0
555,2617,4.0
477,4901,4.0
132,1797,3.0
117,316,3.0
182,4658,4.5
477,1320,3.0
422,2937,3.0
594,4694,5.0
573,511,4.5
11,547,4.0
428,1851,1.0
15,6315,4.5
480,444,4.0
217,1595,4.0
28,1243,3.5
351,7507,4.5
313,3652,5.0
480,3850,2.0
249,5978,3.0
453,645,2.0
186,3634,5.0
354,4940,3.0
548,1073,5.0
275,3718,3.0
391,1158,2.0
573,3055,5.0
387,1074,3.5
177,7153,4.0
380,794,5.0
474,5590,3.0
414,1199,3.0
260,5207,3.0
57,326,3.0
58,308,3.0
480,6196,3.0
405,5513,4.5
594,508,5.0
477,1820,4.0
562,1503,3.0
534,616,4.5
599,2022,2.5
42,1259,3.0
462,4569,3.5
592,284,3.0
318,4940,3.5
425,6191,3.0
131,863,3.0
599,250,3.0
68,6133,3.5
45,686,4.0
298,8436,3.0
21,508,3.5
224,911,2.0
599,410,2.5
414,948,5.0
448,177,2.0
18,1431,4.0
111,9405,4.0
606,5151,4.0
318,4008,3.5
111,1757,4.0
28,2655,3.0
136,255,1.0
291,8674,5.0
316,1940,3.0
425,4071,3.5
232,3760,3.0
75,906,3.5
274,4084,3.5
226,946,4.0
275,895,5.0
474,1390,3.5
232,5835,4.5
117,464,3.0
361,6192,4.0
567,8106,2.5
597,817,4.0
393,7546,3.0
482,1404,4.0
367,2619,4.0
586,8582,5.0
365,8149,2.0
500,2145,5.0
247,6518,3.5
19,2411,2.0
105,2956,4.0
148,7676,4.0
480,6315,4.5
599,1047,2.5
514,915,4.0
249,7591,3.5
448,3690,1.5
377,4623,3.5
422,3110,4.0
18,7365,3.0
599,2859,2.5
47,8449,5.0
166,836,4.0
605,7062,4.5
546,2545,4.0
421,907,4.5
392,2032,3.0
28,2392,1.5
489,2325,3.0
571,523,4.0
387,5064,4.0
553,6481,4.0
330,277,0.5
336,315,4.5
305,3225,2.0
590,2150,4.0
483,6406,5.0
29,1325,3.0
177,511,5.0
217,2460,3.0
462,7660,4.5
387,1616,4.5
279,5164,5.0
610,8230,4.5
307,3108,2.0
590,921,4.0
599,8679,2.5
125,8404,4.0
599,6769,1.5
217,258,2.0
305,1261,3.5
330,7074,4.0
434,99,5.0
104,3595,2.5
414,6205,3.5
221,712,4.0
279,7467,3.0
212,9698,4.5
182,1755,3.0
592,308,4.0
600,1493,3.0
474,2779,4.0
305,6903,5.0
232,4293,2.5
432,6315,4.5
563,8707,3.0
448,3899,4.0
599,969,3.5
6,47,1.0
537,326,4.0
42,1823,5.0
594,3503,0.5
514,5923,3.0
68,6046,5.0
567,3654,2.0
68,6062,3.0
391,828,5.0
68,1459,3.0
600,2510,1.0
477,1549,4.0
570,1183,4.0
539,4541,4.5
368,2281,2.0
434,4171,5.0
147,125,1.5
387,4900,2.5
357,4222,3.0
590,634,3.5
362,278,4.5
90,634,3.0
514,1446,2.0
18,1872,3.5
474,3839,3.5
104,3610,3.5
599,1131,2.0
559,338,3.0
198,779,3.0
177,7291,2.5
480,1544,3.5
221,1590,5.0
263,4787,3.5
489,4708,3.0
234,700,4.0
448,6409,1.0
458,298,5.0
514,7198,4.0
373,303,3.0
153,9054,3.5
111,6849,3.5
68,3760,3.5
387,4552,3.5
534,6980,4.0
514,1232,3.5
443,4171,4.0
66,734,4.0
89,6266,4.0
304,1494,4.0
572,1438,5.0
489,1576,4.0
101,2804,2.0
307,1218,3.5
477,96,3.0
1,2439,5.0
274,2426,3.5
318,7629,3.5
600,331,2.0
318,7689,3.0
474,5406,3.5
398,2232,4.0
464,660,5.0
323,8528,4.0
432,7198,3.5
199,191,3.0
448,3210,2.0
274,5690,4.0
18,7214,3.5
307,2035,2.5
414,2349,3.0
525,6072,4.0
222,4787,4.0
104,1318,4.0
232,6435,3.0
181,163,1.0
249,911,4.5
514,9687,3.0
382,6274,3.0
477,2192,3.5
333,2694,3.0
349,419,3.0
448,8445,2.5
68,6504,2.5
425,4154,3.5
372,243,3.0
91,3412,4.5
368,1583,2.0
474,3007,4.0
97,2776,4.0
474,6222,2.5
538,2734,5.0
434,3003,3.0
29,6412,4.0
474,3382,2.0
68,7047,4.5
187,5560,4.5
610,4585,4.0
446,509,4.0
239,6222,3.5
19,694,3.0
453,1546,4.0
460,5157,4.5
307,1379,3.0
111,8872,5.0
45,2031,4.0
357,1048,4.0
68,134,2.5
552,2837,3.0
134,338,2.0
303,419,3.5
599,2438,4.0
305,7196,4.5
474,1537,1.0
419,4296,3.5
18,1687,4.0
287,29,4.5
368,2756,1.0
600,5731,3.0
287,2078,2.0
288,127,2.0
42,3394,4.0
280,240,3.0
419,5698,4.5
534,7985,4.5
68,2225,2.5
177,7071,4.0
312,1067,5.0
357,413,4.0
318,5152,3.5
486,254,4.0
251,258,5.0
182,3636,4.0
42,3047,4.0
66,420,2.0
525,4157,3.5
274,7449,3.5
599,2889,3.5
288,1486,4.5
517,3636,3.5
469,396,3.0
448,9296,2.0
462,4475,3.5
480,464,3.5
599,5628,3.0
517,3741,2.5
552,2566,2.5
366,98,4.0
186,952,5.0
462,3225,2.5
398,697,5.0
202,1475,4.0
21,6183,3.5
232,3741,3.5
288,3448,3.0
226,6506,4.0
140,3134,5.0
603,928,4.0
1,514,5.0
412,399,4.0
201,578,3.0
463,1503,4.5
123,7397,4.5
603,2360,3.0
50,258,4.0
564,6698,3.5
477,6491,4.0
403,828,4.0
274,1033,3.5
414,960,4.0
307,1131,3.0
597,2018,5.0
307,780,1.0
113,2419,3.0
414,497,4.0
316,1997,3.5
590,836,4.5
610,6240,4.0
600,2430,3.0
328,2016,2.5
274,6657,3.5
274,7290,4.0
352,8218,4.0
433,4608,4.0
474,1031,4.5
418,4601,3.5
462,2057,4.0
57,884,2.0
260,4672,3.5
453,1253,5.0
20,1544,4.0
318,3283,3.0
534,1986,4.0
153,4157,4.0
322,5125,3.5
91,686,4.0
105,6135,4.0
222,1438,4.0
104,1706,3.0
249,7627,4.0
610,1298,4.5
414,511,4.0
599,3768,2.5
1,1986,4.0
113,1593,5.0
103,899,3.5
534,7375,2.0
240,460,5.0
232,5896,4.0
239,278,5.0
199,884,4.5
182,677,3.0
91,2767,4.0
477,4455,4.0
199,1755,2.0
111,8656,3.5
381,964,3.5
226,2904,4.5
276,5,3.0
123,3634,3.5
499,6492,3.5
201,1741,4.0
105,5478,4.0
485,288,4.0
581,4132,4.5
334,1939,4.0
201,2078,5.0
241,8296,5.0
318,1224,3.5
82,4616,3.5
509,513,3.5
480,3491,4.0
380,33,4.0
68,2190,1.0
555,996,3.0
288,3020,3.0
369,5877,3.5
381,4422,3.5
81,276,4.0
217,820,2.0
590,6502,3.0
447,194,3.0
236,1459,5.0
380,326,5.0
599,139,3.0
587,32,5.0
139,4927,3.0
448,9096,3.0
80,3636,4.5
474,2942,4.0
187,5725,4.0
599,369,1.5
375,2980,4.5
520,4136,3.0
45,3741,3.5
608,1305,5.0
21,902,2.0
195,1000,5.0
600,2210,4.5
23,5364,3.0
538,7450,5.0
351,6793,3.0
140,931,4.0
211,7002,4.0
91,1994,2.0
526,6912,3.0
318,7913,3.0
495,4637,4.5
438,3405,2.5
105,8798,5.0
274,4006,3.5
571,1455,3.0
603,1478,1.0
387,2506,4.0
599,8160,3.0
393,3282,3.5
305,6564,3.5
99,167,2.0
190,5218,3.0
103,7308,0.5
493,2980,5.0
308,6196,2.0
445,693,3.5
489,878,5.0
298,6226,3.5
600,2249,3.0
177,6730,3.5
230,6505,5.0
7,2833,3.5
140,2671,4.0
380,6990,3.0
541,435,4.0
433,828,4.0
201,25,5.0
354,686,4.0
232,508,4.0
226,921,4.0
480,5816,4.0
381,2,4.0
274,6092,3.0
414,6555,4.0
374,1044,5.0
567,8334,0.5
368,687,3.0
414,5973,4.0
33,84,4.0
229,379,3.0
605,6601,3.0
89,2441,3.0
534,2223,3.5
298,1939,4.0
603,49,5.0
66,4718,4.0
274,3467,2.5
477,7346,4.0
603,1904,4.0
249,8060,4.0
474,4348,3.5
307,507,4.0
596,1057,4.0
288,1727,2.0
170,5,3.0
298,3455,3.0
606,5236,4.0
336,3564,5.0
520,2392,4.0
371,907,5.0
117,523,3.0
19,599,2.0
474,2327,3.5
367,3193,4.0
274,44,4.0
305,6295,5.0
186,2969,4.0
234,2603,4.0
38,164,1.0
89,6483,5.0
260,3013,4.0
380,7512,4.0
91,2845,3.0
318,7209,4.0
603,123,2.0
68,6542,3.5
166,2259,5.0
220,6801,3.0
105,3003,5.0
474,1038,4.0
599,200,3.0
363,278,4.0
63,2776,2.5
414,4423,1.5
167,1503,3.5
370,5191,3.5
117,396,3.0
374,1038,5.0
7,2014,2.0
474,1590,3.5
552,1916,3.5
375,315,4.5
562,3078,5.0
599,4816,3.0
606,5896,3.5
103,706,4.0
596,4136,2.0
380,6542,5.0
339,8496,3.5
182,2654,2.5
318,2371,4.0
159,7023,3.0
603,1858,1.0
45,2192,4.0
414,4168,2.0
534,1398,4.5
309,3202,4.0
275,2968,5.0
246,1498,3.0
594,4485,0.5
43,386,5.0
54,511,4.0
91,93,1.5
29,1422,4.5
606,1755,3.0
42,1124,4.0
84,990,3.0
610,3242,2.5
391,629,5.0
599,5198,3.0
137,124,3.5
41,6994,4.0
263,2077,4.0
89,1005,2.5
387,4061,3.0
561,2654,3.5
7,5260,3.5
166,6430,4.5
555,499,3.0
339,7842,3.5
566,475,4.0
45,2371,5.0
331,3634,4.5
268,2192,3.0
469,2156,5.0
134,250,4.0
480,1644,3.5
534,7137,5.0
140,776,4.0
239,460,3.5
105,9568,5.0
249,278,4.5
490,3634,3.5
322,907,3.0
199,1734,3.0
414,3726,2.0
183,2633,4.0
28,2341,4.0
599,6691,3.5
403,2077,3.0
125,5599,4.0
332,2289,4.0
484,2545,3.5
474,2614,2.5
453,3012,3.0
18,3869,4.0
288,356,3.0
570,127,2.5
20,3003,3.5
182,1576,4.0
357,4788,3.5
63,863,5.0
357,1319,3.0
477,6898,3.0
318,6870,3.0
47,7638,1.0
249,7356,5.0
500,3098,4.0
294,96,3.0
448,7959,3.0
177,6137,4.0
488,968,3.0
474,5286,3.0
125,7875,3.5
249,2633,4.0
326,1432,3.5
283,93,4.0
356,308,3.5
158,2157,2.5
182,3190,4.0
561,1083,3.5
105,7379,4.0
265,1794,4.0
294,1171,2.0
390,4355,5.0
117,550,3.0
448,8347,2.0
328,8883,3.0
590,2740,3.5
331,5886,2.5
169,2477,4.5
199,2191,4.0
284,264,4.0
385,836,3.0
572,958,4.0
360,1205,1.0
603,1154,4.0
480,6241,4.0
191,165,5.0
91,5784,4.0
275,1640,5.0
199,1855,4.5
469,1806,3.0
559,236,3.0
474,2047,4.5
182,2825,3.5
610,1046,4.5
339,9037,3.0
590,5372,2.5
386,145,2.0
368,1475,3.0
74,4171,5.0
322,3266,3.5
525,2833,3.0
469,419,3.0
381,7002,3.5
368,2713,3.0
600,5325,4.5
318,5367,4.0
489,633,2.0
597,1628,4.0
183,2219,3.0
16,2032,3.5
437,829,5.0
217,1055,3.0
318,5830,4.5
368,637,2.0
64,3229,2.5
10,5371,1.0
414,3650,4.0
432,2917,4.0
599,761,3.0
119,7339,3.5
600,3153,4.0
387,4114,4.0
22,7074,0.5
359,1939,2.5
458,124,5.0
222,7866,3.0
298,7426,3.0
52,7196,4.5
91,2762,5.0
474,4231,3.5
182,2315,4.5
226,2598,3.5
305,911,5.0
82,2999,4.0
301,1797,1.5
474,3766,4.0
474,3378,2.5
160,889,5.0
599,1859,3.0
465,2342,4.0
480,1319,4.0
415,511,5.0
525,5135,3.5
378,7044,4.0
354,903,4.0
6,127,3.0
448,7454,3.0
474,5002,3.0
477,982,3.0
525,3558,4.0
327,1404,5.0
45,2693,4.0
288,1741,3.0
64,3443,3.0
602,593,4.0
193,462,4.0
103,951,4.5
182,1349,3.0
45,619,3.0
474,1382,4.5
414,4791,4.0
596,1275,3.0
126,218,1.0
387,3177,3.5
119,8905,3.0
224,2511,4.0
596,6694,4.0
592,135,4.0
301,4608,4.5
462,2145,3.5
414,6845,4.0
391,1424,4.0
275,1702,5.0
366,8664,2.0
89,8768,5.0
599,762,2.0
57,1532,5.0
448,975,5.0
153,2544,2.5
414,4579,3.0
237,1189,3.0
438,278,5.0
567,5145,3.5
323,17,3.5
599,3314,2.0
42,141,3.0
199,1626,4.0
249,6445,4.0
68,2639,4.0
288,1823,2.0
534,5959,4.0
469,2391,3.0
307,863,3.5
203,98,5.0
419,794,4.5
477,5722,4.0
230,2014,0.5
74,5683,5.0
608,312,4.0
199,34,4.0
599,2621,2.5
607,419,4.0
153,5720,2.5
474,2630,2.0
354,1431,4.0
339,8288,5.0
172,1537,4.0
119,6820,3.5
526,1005,3.5
82,2941,4.0
91,5110,4.5
462,966,4.5
197,1503,3.0
567,8442,4.5
288,2924,3.0
606,2879,4.5
240,484,4.0
380,9206,5.0
606,6028,4.0
95,2275,5.0
368,1430,3.0
297,124,3.0
479,2616,4.0
357,701,5.0
337,85,5.0
318,7368,4.0
247,7196,2.0
305,250,3.5
430,2803,4.0
42,1740,4.0
452,2145,4.0
105,7592,3.0
104,827,3.0
551,8862,4.5
524,100,3.0
526,8748,5.0
312,1305,4.0
489,2709,3.0
387,2969,3.0
111,3741,3.5
564,8275,2.0
580,4787,4.0
527,793,5.0
469,907,5.0
325,829,5.0
414,368,2.0
414,7378,2.0
89,6099,4.5
354,911,4.0
483,8220,4.0
199,2009,1.5
28,898,4.0
13,1603,3.0
520,4346,3.5
408,8421,5.0
249,8162,4.0
288,2094,4.0
76,7436,4.5
65,7242,4.5
607,1016,5.0
134,135,4.0
454,353,3.5
610,5763,3.0
593,891,5.0
432,3610,3.5
368,669,1.0
292,6918,3.5
480,1431,4.5
596,1882,3.5
274,6527,4.0
274,2505,3.5
67,1183,4.0
357,1445,4.0
448,2193,3.0
551,44,4.5
22,6135,0.5
483,3190,4.0
177,788,2.0
414,119,2.0
474,3614,3.5
387,6422,4.0
125,8071,5.0
41,4789,4.5
597,1949,4.0
187,3286,4.0
28,6614,4.0
506,6724,3.0
298,7751,3.0
438,3406,2.5
144,616,2.5
265,1335,3.0
275,1529,5.0
496,687,5.0
73,6472,4.5
561,8664,4.5
23,2015,4.0
462,410,2.5
168,826,5.0
66,316,5.0
105,5731,3.5
484,2693,4.0
477,742,2.0
610,975,4.5
182,3527,4.5
275,3618,5.0
155,2354,3.0
294,1687,3.0
233,7029,3.0
318,2432,5.0
425,177,4.0
385,903,3.0
600,3457,3.0
91,2453,4.0
580,3163,4.0
414,4358,3.5
514,4673,3.5
590,911,4.5
39,2395,3.0
448,6730,2.5
274,22,3.5
122,1402,4.0
453,3636,5.0
434,3741,2.5
57,743,4.0
91,202,4.5
4,809,3.0
357,1322,3.5
522,2190,4.5
141,898,3.0
63,2094,5.0
195,1960,2.0
274,6785,3.0
26,127,3.0
380,5683,5.0
426,44,0.5
47,6869,4.0
607,296,3.0
448,1267,3.0
177,7129,2.5
560,3911,3.5
103,3741,3.5
318,7627,4.0
75,4310,4.0
424,8162,1.5
82,1135,3.5
230,473,2.5
339,2036,5.0
103,603,3.5
254,4134,3.5
274,614,4.0
116,1073,2.5
554,1535,1.0
482,3077,3.0
140,6263,3.5
453,139,5.0
415,6137,4.0
71,631,5.0
103,34,4.0
62,5381,5.0
307,645,2.5
560,6520,4.0
349,473,3.0
175,6249,5.0
597,1291,4.0
502,2963,0.5
414,575,2.0
68,1298,0.5
348,3634,5.0
4,3066,4.0
226,3006,2.0
413,258,5.0
151,1070,3.0
212,1035,1.5
489,4910,3.5
450,2730,4.0
68,785,3.0
68,2637,2.5
18,6754,3.5
139,6289,2.5
503,148,4.5
68,5321,4.5
57,968,4.0
588,250,3.0
298,3406,0.5
288,1792,4.0
446,301,3.0
600,2526,3.5
217,812,3.0
599,3224,1.5
417,5337,2.5
103,4634,5.0
263,2803,4.0
68,59,1.5
122,937,5.0
307,6727,5.0
387,868,4.0
177,697,4.0
376,139,3.5
53,802,5.0
546,2969,4.0
305,8524,4.0
89,6570,2.5
232,3873,2.5
511,8359,4.5
274,6614,4.0
221,315,3.5
279,6801,3.5
480,1074,4.5
414,7059,4.0
219,2825,2.0
437,914,5.0
555,1374,1.0
311,37,3.5
339,5923,3.5
425,3137,3.5
590,736,4.0
380,657,3.0
605,6395,3.5
274,4644,3.5
4,1363,2.0
400,6299,4.0
221,2849,4.5
474,3304,2.0
374,379,3.0
349,335,5.0
19,715,4.0
491,6514,4.0
420,6514,3.5
462,4639,5.0
18,6738,2.5
434,2097,3.5
561,6521,3.5
439,1398,2.0
68,1486,1.0
288,1986,3.5
381,5157,4.0
448,528,4.0
350,12,3.0
305,5881,3.5
111,6174,0.5
130,254,5.0
414,2388,4.0
156,1751,4.0
597,984,5.0
590,3283,3.0
132,3442,3.0
222,4806,3.5
607,660,4.0
409,934,5.0
95,2252,2.0
599,4083,2.0
21,5151,4.0
531,511,5.0
304,21,4.0
357,3558,5.0
113,615,3.0
171,868,5.0
139,2981,1.0
93,33,5.0
414,8619,4.0
201,911,5.0
109,325,3.0
63,7795,5.0
207,1010,4.0
260,920,4.0
15,258,4.0
474,4639,3.5
580,5159,4.0
160,1722,5.0
195,1435,4.0
23,29,4.0
28,6626,3.0
160,2803,5.0
287,559,4.0
410,891,5.0
474,900,4.0
103,771,4.0
522,2430,1.5
552,515,2.5
282,6869,4.0
